seismic_activity,vibration_level,joint_water_pressure,displacement_mm,rainfall_mm
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
1.1676893514108888,5.956361827997875,472.8321248149434,9.82059961402327,58.98050015096688
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.1202888441888022,0.5207374601338943,165.70561683083358,0.4559883604250883,4.6418472606739005
0.1758196653887764,7.230586840244424,418.1358646865753,11.2359484909647,64.01241233607105
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.394418998621439,2.397203447817925,183.8984147774001,8.346251662446988,34.558977475130746
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.1937367022986678,1.371384879184883,169.45999831559692,1.2148671179400707,0.2356686108066008
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.6757178331688348,4.791002035510917,539.4859387384639,10.274854594961976,62.55781631245349
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
1.1101420814832108,2.767793479917635,417.1220922360324,11.330477747632605,58.23472825071242
0.1188590909742286,2.5814139891614105,197.28242671578005,2.99347064623435,26.05820630366074
0.1803491851091119,0.7599154179820867,193.4909758195358,0.9131841244324366,6.582725997166149
0.5222428149811759,2.172703695739422,422.4742148904267,10.039777526018506,57.99367146742082
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.4957070666438364,1.112693800134239,231.58106846291884,8.14340037584001,37.677424306078464
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.664946367050193,5.153607712063212,205.8630335731501,9.367877238476876,30.61433110634669
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.0506222300259192,1.054419811877188,92.6517652917406,1.749172830637876,1.5848905892347775
1.6346297561235918,2.131575366454632,504.178378353602,10.04423389078819,66.84506603489669
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.0183409891021709,0.3495847316508571,124.92526549984322,1.854629918150245,3.364464614205108
0.0417555198251683,1.1886050378546704,129.7519667884717,0.9585569285258356,4.857771846161324
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.4167951256178013,3.032166224447418,287.31596047977905,8.579038986161688,35.804234282175884
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.680864740048833,0.914104756386513,489.3084537730813,10.138693387542231,65.09248529621924
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.6509503671003315,7.66883885661438,449.67482223144447,11.309835158806171,60.97356934414453
0.252293116047157,0.5423488166412642,135.0174222951362,4.13542641730257,23.06681088331825
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.4666737515101796,2.111881484862969,210.46422132646268,7.767127054911977,29.720068621858594
1.0003266740904906,5.63873004346041,523.3248059867947,11.05586379462004,60.27387419908396
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.8286028600673199,4.938732321912529,241.8547638007708,8.713476384316403,38.08243513979367
0.1385319124089148,0.3517874077728788,63.33836883301064,0.9990555697858716,5.170137971659723
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.0738297691419974,0.347272796434428,94.67967308376326,1.3163754249252786,1.8871979898115097
0.3136636235113318,1.0178579517622004,218.03592739240725,3.420952131175638,24.5183951884911
1.314786496147632,3.165597743866296,488.1752406971266,9.68653521763983,64.44499721025069
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.8134098284273336,0.8363946936004769,295.26504412407166,7.960957285948916,33.53608764121071
0.0400998044591833,1.3484445569754226,233.92683085666505,3.624541954095764,26.07742571120392
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.3974762783994738,0.2483791477952508,196.86637854772,3.532112427193989,17.645978400734805
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.1201500518385566,0.5439153843501309,99.2945387473254,0.2897972267322,8.405525490682898
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.1936193033146174,1.1944111723831436,112.99331362216785,1.5718818357274,9.525081557696254
0.0478574591280021,1.3548315382217,251.5853538492824,3.889000755705692,20.788735908457177
1.5203824086968394,3.0904720092185083,533.6569582665275,10.50931735069775,62.51675640879181
0.3242056637082742,5.185967371385479,222.96735316507585,7.827753186936542,31.12464079423735
0.5845006276688345,2.849110463631614,181.0514490986745,8.52422424053507,35.69528721828525
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.4388218948842067,3.987152648422658,292.6690490643038,9.109292860050058,30.56079905742065
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.0878378451655786,0.5881770535062912,77.43113721769566,1.3536725951100557,3.760078411299246
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.4898027288584913,3.7003523051063545,461.07600136360384,10.62882499934737,66.51314473876289
1.228119525470437,0.5678138642026127,529.2286121913864,10.822541929023624,61.484783955341214
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.0834242366768552,0.3605407867149381,136.34356258807966,1.8589831384796376,2.9001864025171
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
0.260408319489516,1.7332157423835137,205.5273173655733,5.994435125146911,27.755145096261685
